Month,Time,Location,Pollutant,Concentration (ug/m3)
Mar-2015,21:00,Roadside,PM2.5 Particulates,22.66774194
Mar-2015,21:00,Roadside,Sulphur Dioxide,2.561290323
Mar-2015,21:00,Background,Nitric Oxide,20.1516129
Mar-2015,21:00,Background,Nitrogen Dioxide,41.90322581
Mar-2015,21:00,Background,Oxides of Nitrogen,59.27096774
Mar-2015,21:00,Background,Ozone,37.04193548
Mar-2015,21:00,Background,PM10 Particulates,24.5516129
Mar-2015,21:00,Background,PM2.5 Particulates,21.50645161
Mar-2015,21:00,Background,Sulphur Dioxide,5.661290323
Mar-2015,22:00,Roadside,Nitric Oxide,69.20967742
Mar-2015,22:00,Roadside,Nitrogen Dioxide,57.38387097
Mar-2015,22:00,Roadside,Oxides of Nitrogen,126.5548387
Mar-2015,22:00,Roadside,Ozone,25.79677419
Mar-2015,22:00,Roadside,PM10 Particulates,31.02258065
Mar-2015,22:00,Roadside,PM2.5 Particulates,21.77741935
Mar-2015,22:00,Roadside,Sulphur Dioxide,2.583870968
Mar-2015,22:00,Background,Nitric Oxide,17.72903226
Mar-2015,22:00,Background,Nitrogen Dioxide,39.58064516
Mar-2015,22:00,Background,Oxides of Nitrogen,54.62258065
Mar-2015,22:00,Background,Ozone,36.9516129
Mar-2015,22:00,Background,PM10 Particulates,23.89032258
Mar-2015,22:00,Background,PM2.5 Particulates,20.71612903
Mar-2015,22:00,Background,Sulphur Dioxide,5.722580645
Mar-2015,23:00,Roadside,Nitric Oxide,54.2516129
Mar-2015,23:00,Roadside,Nitrogen Dioxide,51.10967742
Mar-2015,23:00,Roadside,Oxides of Nitrogen,105.3741935
Mar-2015,23:00,Roadside,Ozone,27.40322581
Mar-2015,23:00,Roadside,PM10 Particulates,29.26129032
Mar-2015,23:00,Roadside,PM2.5 Particulates,20.05483871
Mar-2015,23:00,Roadside,Sulphur Dioxide,2.25483871
Mar-2015,23:00,Background,Nitric Oxide,13.28064516
Mar-2015,23:00,Background,Nitrogen Dioxide,35.01290323
Mar-2015,23:00,Background,Oxides of Nitrogen,46.13225806
Mar-2015,23:00,Background,Ozone,38.73548387
Mar-2015,23:00,Background,PM10 Particulates,22.43870968
Mar-2015,23:00,Background,PM2.5 Particulates,19.52258065
Mar-2015,23:00,Background,Sulphur Dioxide,5.451612903
Apr-2015,00:00,Roadside,Nitric Oxide,33.07333333
Apr-2015,00:00,Roadside,Nitrogen Dioxide,41.13333333
Apr-2015,00:00,Roadside,Oxides of Nitrogen,74.20333333
Apr-2015,00:00,Roadside,Ozone,34.71
Apr-2015,00:00,Roadside,PM10 Particulates,20.39666667
Apr-2015,00:00,Roadside,PM2.5 Particulates,15.05666667
Apr-2015,00:00,Roadside,Sulphur Dioxide,0.24
Apr-2015,00:00,Background,Nitric Oxide,9.19
Apr-2015,00:00,Background,Nitrogen Dioxide,30.26
Apr-2015,00:00,Background,Oxides of Nitrogen,38.5
Apr-2015,00:00,Background,Ozone,40.97333333
Apr-2015,00:00,Background,PM10 Particulates,16.80333333
Apr-2015,00:00,Background,PM2.5 Particulates,14.20666667
Apr-2015,00:00,Background,Sulphur Dioxide,5.123333333
Apr-2015,01:00,Roadside,Nitric Oxide,27.76333333
Apr-2015,01:00,Roadside,Nitrogen Dioxide,37.1
Apr-2015,01:00,Roadside,Oxides of Nitrogen,64.94
Apr-2015,01:00,Roadside,Ozone,35.35
Apr-2015,01:00,Roadside,PM10 Particulates,19.53666667
Apr-2015,01:00,Roadside,PM2.5 Particulates,14.37
Apr-2015,01:00,Roadside,Sulphur Dioxide,0.3
Apr-2015,01:00,Background,Nitric Oxide,8.56
Apr-2015,01:00,Background,Nitrogen Dioxide,27.47333333
Apr-2015,01:00,Background,Oxides of Nitrogen,34.37
Apr-2015,01:00,Background,Ozone,42.45666667
Apr-2015,01:00,Background,PM10 Particulates,16.28333333
Apr-2015,01:00,Background,PM2.5 Particulates,13.93
Apr-2015,01:00,Background,Sulphur Dioxide,4.9
Apr-2015,02:00,Roadside,Nitric Oxide,26.24333333
Apr-2015,02:00,Roadside,Nitrogen Dioxide,34.70666667
Apr-2015,02:00,Roadside,Oxides of Nitrogen,60.95
Apr-2015,02:00,Roadside,Ozone,34.79
Apr-2015,02:00,Roadside,PM10 Particulates,19.29333333
Apr-2015,02:00,Roadside,PM2.5 Particulates,14.22
Apr-2015,02:00,Roadside,Sulphur Dioxide,-0.09
Apr-2015,02:00,Background,Nitric Oxide,8.17
Apr-2015,02:00,Background,Nitrogen Dioxide,25.14333333
Apr-2015,02:00,Background,Oxides of Nitrogen,31.66
Apr-2015,02:00,Background,Ozone,42.68666667
Apr-2015,02:00,Background,PM10 Particulates,15.55333333
Apr-2015,02:00,Background,PM2.5 Particulates,13.63333333
Apr-2015,02:00,Background,Sulphur Dioxide,3.743333333
Apr-2015,03:00,Roadside,Nitric Oxide,33.57666667
Apr-2015,03:00,Roadside,Nitrogen Dioxide,36.98666667
Apr-2015,03:00,Roadside,Oxides of Nitrogen,70.57333333
Apr-2015,03:00,Roadside,Ozone,32.57333333
Apr-2015,03:00,Roadside,PM10 Particulates,19.52666667
Apr-2015,03:00,Roadside,PM2.5 Particulates,14.34666667
Apr-2015,03:00,Roadside,Sulphur Dioxide,-0.023333333
Apr-2015,03:00,Background,Nitric Oxide,9.97
Apr-2015,03:00,Background,Nitrogen Dioxide,26.13
Apr-2015,03:00,Background,Oxides of Nitrogen,35.02
Apr-2015,03:00,Background,Ozone,40.95666667
Apr-2015,03:00,Background,PM10 Particulates,15.89
Apr-2015,03:00,Background,PM2.5 Particulates,13.59
Apr-2015,03:00,Background,Sulphur Dioxide,4.113333333
Apr-2015,04:00,Roadside,Nitric Oxide,54.96666667
Apr-2015,04:00,Roadside,Nitrogen Dioxide,45.48666667
Apr-2015,04:00,Roadside,Oxides of Nitrogen,100.4533333
Apr-2015,04:00,Roadside,Ozone,26.85666667
Apr-2015,04:00,Roadside,PM10 Particulates,21.82
Apr-2015,04:00,Roadside,PM2.5 Particulates,15.53
Apr-2015,04:00,Roadside,Sulphur Dioxide,0.36
Apr-2015,04:00,Background,Nitric Oxide,16.21666667
Apr-2015,04:00,Background,Nitrogen Dioxide,30.8
Apr-2015,04:00,Background,Oxides of Nitrogen,45.37666667
Apr-2015,04:00,Background,Ozone,36.24333333
Apr-2015,04:00,Background,PM10 Particulates,16.57333333
Apr-2015,04:00,Background,PM2.5 Particulates,14.19666667
Apr-2015,04:00,Background,Sulphur Dioxide,4.32
Apr-2015,05:00,Roadside,Nitric Oxide,108.4466667
Apr-2015,05:00,Roadside,Nitrogen Dioxide,62.03333333
Apr-2015,05:00,Roadside,Oxides of Nitrogen,170.4766667
Apr-2015,05:00,Roadside,Ozone,20.77333333
Apr-2015,05:00,Roadside,PM10 Particulates,26.81333333
Apr-2015,05:00,Roadside,PM2.5 Particulates,17.92666667
Apr-2015,05:00,Roadside,Sulphur Dioxide,1.296666667
Apr-2015,05:00,Background,Nitric Oxide,30.97333333
Apr-2015,05:00,Background,Nitrogen Dioxide,39.25
Apr-2015,05:00,Background,Oxides of Nitrogen,68.82666667
Apr-2015,05:00,Background,Ozone,30.66
Apr-2015,05:00,Background,PM10 Particulates,18.44333333
Apr-2015,05:00,Background,PM2.5 Particulates,14.88666667
Apr-2015,05:00,Background,Sulphur Dioxide,4.656666667
Apr-2015,06:00,Roadside,Nitric Oxide,140.3033333
Apr-2015,06:00,Roadside,Nitrogen Dioxide,70.20333333
Apr-2015,06:00,Roadside,Oxides of Nitrogen,210.5066667
Apr-2015,06:00,Roadside,Ozone,19.95666667
Apr-2015,06:00,Roadside,PM10 Particulates,28.81333333
Apr-2015,06:00,Roadside,PM2.5 Particulates,19.15666667
Apr-2015,06:00,Roadside,Sulphur Dioxide,2.3
Apr-2015,06:00,Background,Nitric Oxide,43.80666667
Apr-2015,06:00,Background,Nitrogen Dioxide,45.36333333
Apr-2015,06:00,Background,Oxides of Nitrogen,88.40333333
Apr-2015,06:00,Background,Ozone,28.85333333
Apr-2015,06:00,Background,PM10 Particulates,20.50333333
Apr-2015,06:00,Background,PM2.5 Particulates,15.88666667
Apr-2015,06:00,Background,Sulphur Dioxide,4.783333333
Apr-2015,07:00,Roadside,Nitric Oxide,136.9966667
Apr-2015,07:00,Roadside,Nitrogen Dioxide,68.26333333
Apr-2015,07:00,Roadside,Oxides of Nitrogen,205.26
Apr-2015,07:00,Roadside,Ozone,23.31666667
Apr-2015,07:00,Roadside,PM10 Particulates,30.41333333
Apr-2015,07:00,Roadside,PM2.5 Particulates,19.19666667
Apr-2015,07:00,Roadside,Sulphur Dioxide,2.733333333
Apr-2015,07:00,Background,Nitric Oxide,40.52
Apr-2015,07:00,Background,Nitrogen Dioxide,44.52
Apr-2015,07:00,Background,Oxides of Nitrogen,83.02
Apr-2015,07:00,Background,Ozone,32.68
Apr-2015,07:00,Background,PM10 Particulates,22.33
Apr-2015,07:00,Background,PM2.5 Particulates,16.31333333
Apr-2015,07:00,Background,Sulphur Dioxide,4.913333333
Apr-2015,08:00,Roadside,Nitric Oxide,127.53
Apr-2015,08:00,Roadside,Nitrogen Dioxide,64.72333333
Apr-2015,08:00,Roadside,Oxides of Nitrogen,192.2433333
Apr-2015,08:00,Roadside,Ozone,28.00666667
Apr-2015,08:00,Roadside,PM10 Particulates,31.29666667
Apr-2015,08:00,Roadside,PM2.5 Particulates,18.84666667
Apr-2015,08:00,Roadside,Sulphur Dioxide,2.803333333
Apr-2015,08:00,Background,Nitric Oxide,33.31666667
Apr-2015,08:00,Background,Nitrogen Dioxide,39.79666667
Apr-2015,08:00,Background,Oxides of Nitrogen,71.43666667
Apr-2015,08:00,Background,Ozone,39.67333333
Apr-2015,08:00,Background,PM10 Particulates,23.19666667
Apr-2015,08:00,Background,PM2.5 Particulates,16.24666667
Apr-2015,08:00,Background,Sulphur Dioxide,4.983333333
Apr-2015,09:00,Roadside,Nitric Oxide,111.99
Apr-2015,09:00,Roadside,Nitrogen Dioxide,60.83
Apr-2015,09:00,Roadside,Oxides of Nitrogen,172.8333333
Apr-2015,09:00,Roadside,Ozone,32.5
Apr-2015,09:00,Roadside,PM10 Particulates,29.85333333
Apr-2015,09:00,Roadside,PM2.5 Particulates,17.93666667
Apr-2015,09:00,Roadside,Sulphur Dioxide,2.473333333
Apr-2015,09:00,Background,Nitric Oxide,27.73666667
Apr-2015,09:00,Background,Nitrogen Dioxide,34.64
Apr-2015,09:00,Background,Oxides of Nitrogen,60.58666667
Apr-2015,09:00,Background,Ozone,46.29666667
Apr-2015,09:00,Background,PM10 Particulates,21.54333333
Apr-2015,09:00,Background,PM2.5 Particulates,15.74666667
Apr-2015,09:00,Background,Sulphur Dioxide,5
Apr-2015,10:00,Roadside,Nitric Oxide,101.4666667
Apr-2015,10:00,Roadside,Nitrogen Dioxide,58.31666667
Apr-2015,10:00,Roadside,Oxides of Nitrogen,159.7933333
Apr-2015,10:00,Roadside,Ozone,34.82666667
Apr-2015,10:00,Roadside,PM10 Particulates,28.94333333
Apr-2015,10:00,Roadside,PM2.5 Particulates,16.67666667
Apr-2015,10:00,Roadside,Sulphur Dioxide,2.116666667
Apr-2015,10:00,Background,Nitric Oxide,22.72
Apr-2015,10:00,Background,Nitrogen Dioxide,31.23
Apr-2015,10:00,Background,Oxides of Nitrogen,52.22
Apr-2015,10:00,Background,Ozone,51.86333333
Apr-2015,10:00,Background,PM10 Particulates,20.44666667
Apr-2015,10:00,Background,PM2.5 Particulates,14.56333333
Apr-2015,10:00,Background,Sulphur Dioxide,4.806666667
Apr-2015,11:00,Roadside,Nitric Oxide,93.64666667
Apr-2015,11:00,Roadside,Nitrogen Dioxide,56.92666667
Apr-2015,11:00,Roadside,Oxides of Nitrogen,150.6
Apr-2015,11:00,Roadside,Ozone,37.78666667
Apr-2015,11:00,Roadside,PM10 Particulates,28.38666667
Apr-2015,11:00,Roadside,PM2.5 Particulates,15.33
Apr-2015,11:00,Roadside,Sulphur Dioxide,1.913333333
Apr-2015,11:00,Background,Nitric Oxide,17.96666667
Apr-2015,11:00,Background,Nitrogen Dioxide,28.91666667
Apr-2015,11:00,Background,Oxides of Nitrogen,45.54333333
Apr-2015,11:00,Background,Ozone,57.02333333
Apr-2015,11:00,Background,PM10 Particulates,19.91666667
Apr-2015,11:00,Background,PM2.5 Particulates,13.42
Apr-2015,11:00,Background,Sulphur Dioxide,4.683333333
Apr-2015,12:00,Roadside,Nitric Oxide,88.98
Apr-2015,12:00,Roadside,Nitrogen Dioxide,56.49333333
Apr-2015,12:00,Roadside,Oxides of Nitrogen,145.4733333
Apr-2015,12:00,Roadside,Ozone,40.91666667
Apr-2015,12:00,Roadside,PM10 Particulates,27.23666667
Apr-2015,12:00,Roadside,PM2.5 Particulates,15.20666667
Apr-2015,12:00,Roadside,Sulphur Dioxide,1.59
Apr-2015,12:00,Background,Nitric Oxide,15.03
Apr-2015,12:00,Background,Nitrogen Dioxide,27.44333333
Apr-2015,12:00,Background,Oxides of Nitrogen,41.30666667
Apr-2015,12:00,Background,Ozone,60.62333333
Apr-2015,12:00,Background,PM10 Particulates,19.62333333
Apr-2015,12:00,Background,PM2.5 Particulates,12.85333333
Apr-2015,12:00,Background,Sulphur Dioxide,4.49
Apr-2015,13:00,Roadside,Nitric Oxide,87.06666667
Apr-2015,13:00,Roadside,Nitrogen Dioxide,57.07333333
Apr-2015,13:00,Roadside,Oxides of Nitrogen,144.1466667
Apr-2015,13:00,Roadside,Ozone,41.64666667
Apr-2015,13:00,Roadside,PM10 Particulates,27.05666667
Apr-2015,13:00,Roadside,PM2.5 Particulates,15.67666667
Apr-2015,13:00,Roadside,Sulphur Dioxide,1.516666667
Apr-2015,13:00,Background,Nitric Oxide,14.05333333
Apr-2015,13:00,Background,Nitrogen Dioxide,27.24333333
Apr-2015,13:00,Background,Oxides of Nitrogen,39.91333333
Apr-2015,13:00,Background,Ozone,62.31666667
Apr-2015,13:00,Background,PM10 Particulates,19.40333333
Apr-2015,13:00,Background,PM2.5 Particulates,12.78
Apr-2015,13:00,Background,Sulphur Dioxide,4.406666667
Apr-2015,14:00,Roadside,Nitric Oxide,87.52333333
Apr-2015,14:00,Roadside,Nitrogen Dioxide,58.62
Apr-2015,14:00,Roadside,Oxides of Nitrogen,146.1766667
Apr-2015,14:00,Roadside,Ozone,42.79666667
Apr-2015,14:00,Roadside,PM10 Particulates,27.29333333
Apr-2015,14:00,Roadside,PM2.5 Particulates,15.04333333
Apr-2015,14:00,Roadside,Sulphur Dioxide,1.636666667
Apr-2015,14:00,Background,Nitric Oxide,13.51333333
Apr-2015,14:00,Background,Nitrogen Dioxide,27.8
Apr-2015,14:00,Background,Oxides of Nitrogen,39.55
Apr-2015,14:00,Background,Ozone,63.88333333
Apr-2015,14:00,Background,PM10 Particulates,19.57
Apr-2015,14:00,Background,PM2.5 Particulates,12.05333333
Apr-2015,14:00,Background,Sulphur Dioxide,4.166666667
Apr-2015,15:00,Roadside,Nitric Oxide,85.21
Apr-2015,15:00,Roadside,Nitrogen Dioxide,60.27
Apr-2015,15:00,Roadside,Oxides of Nitrogen,145.4733333
Apr-2015,15:00,Roadside,Ozone,42.87
Apr-2015,15:00,Roadside,PM10 Particulates,25.96333333
Apr-2015,15:00,Roadside,PM2.5 Particulates,14.31666667
Apr-2015,15:00,Roadside,Sulphur Dioxide,1.59
Apr-2015,15:00,Background,Nitric Oxide,12.76333333
Apr-2015,15:00,Background,Nitrogen Dioxide,29.16666667
Apr-2015,15:00,Background,Oxides of Nitrogen,39.86333333
Apr-2015,15:00,Background,Ozone,63.59
Apr-2015,15:00,Background,PM10 Particulates,19.21
Apr-2015,15:00,Background,PM2.5 Particulates,12.02333333
Apr-2015,15:00,Background,Sulphur Dioxide,3.99
Apr-2015,16:00,Roadside,Nitric Oxide,84.40333333
Apr-2015,16:00,Roadside,Nitrogen Dioxide,62.56
Apr-2015,16:00,Roadside,Oxides of Nitrogen,146.9533333
Apr-2015,16:00,Roadside,Ozone,42.01666667
Apr-2015,16:00,Roadside,PM10 Particulates,26.12
Apr-2015,16:00,Roadside,PM2.5 Particulates,14.43
Apr-2015,16:00,Roadside,Sulphur Dioxide,1.606666667
Apr-2015,16:00,Background,Nitric Oxide,11.95
Apr-2015,16:00,Background,Nitrogen Dioxide,30.50333333
Apr-2015,16:00,Background,Oxides of Nitrogen,40.52
Apr-2015,16:00,Background,Ozone,62.27666667
Apr-2015,16:00,Background,PM10 Particulates,19.23666667
Apr-2015,16:00,Background,PM2.5 Particulates,12.51333333
Apr-2015,16:00,Background,Sulphur Dioxide,4.03
Apr-2015,17:00,Roadside,Nitric Oxide,83.99333333
Apr-2015,17:00,Roadside,Nitrogen Dioxide,63.92333333
Apr-2015,17:00,Roadside,Oxides of Nitrogen,147.93
Apr-2015,17:00,Roadside,Ozone,40.36666667
Apr-2015,17:00,Roadside,PM10 Particulates,25.91666667
Apr-2015,17:00,Roadside,PM2.5 Particulates,14.97333333
Apr-2015,17:00,Roadside,Sulphur Dioxide,1.473333333
Apr-2015,17:00,Background,Nitric Oxide,11.40333333
Apr-2015,17:00,Background,Nitrogen Dioxide,33.73666667
Apr-2015,17:00,Background,Oxides of Nitrogen,42.33333333
Apr-2015,17:00,Background,Ozone,59.34333333
Apr-2015,17:00,Background,PM10 Particulates,19.36
Apr-2015,17:00,Background,PM2.5 Particulates,12.64333333
Apr-2015,17:00,Background,Sulphur Dioxide,4.02
Apr-2015,18:00,Roadside,Nitric Oxide,74.28
Apr-2015,18:00,Roadside,Nitrogen Dioxide,64.87666667
Apr-2015,18:00,Roadside,Oxides of Nitrogen,139.1566667
Apr-2015,18:00,Roadside,Ozone,36.78
Apr-2015,18:00,Roadside,PM10 Particulates,25.50333333
Apr-2015,18:00,Roadside,PM2.5 Particulates,15.50666667
Apr-2015,18:00,Roadside,Sulphur Dioxide,0.846666667
Apr-2015,18:00,Background,Nitric Oxide,10.78333333
Apr-2015,18:00,Background,Nitrogen Dioxide,37.69666667
Apr-2015,18:00,Background,Oxides of Nitrogen,45.63333333
Apr-2015,18:00,Background,Ozone,53.19666667
Apr-2015,18:00,Background,PM10 Particulates,19.14333333
Apr-2015,18:00,Background,PM2.5 Particulates,12.78333333
Apr-2015,18:00,Background,Sulphur Dioxide,3.993333333
Apr-2015,19:00,Roadside,Nitric Oxide,65.69666667
Apr-2015,19:00,Roadside,Nitrogen Dioxide,63.9
Apr-2015,19:00,Roadside,Oxides of Nitrogen,129.5966667
Apr-2015,19:00,Roadside,Ozone,32.28333333
Apr-2015,19:00,Roadside,PM10 Particulates,25.47
Apr-2015,19:00,Roadside,PM2.5 Particulates,15.82666667
Apr-2015,19:00,Roadside,Sulphur Dioxide,0.626666667
Apr-2015,19:00,Background,Nitric Oxide,10.18666667
Apr-2015,19:00,Background,Nitrogen Dioxide,41.29666667
Apr-2015,19:00,Background,Oxides of Nitrogen,48.76
Apr-2015,19:00,Background,Ozone,46.02
Apr-2015,19:00,Background,PM10 Particulates,19.61
Apr-2015,19:00,Background,PM2.5 Particulates,13.43666667
Apr-2015,19:00,Background,Sulphur Dioxide,3.946666667
Apr-2015,20:00,Roadside,Nitric Oxide,58.74
Apr-2015,20:00,Roadside,Nitrogen Dioxide,61.37333333
Apr-2015,20:00,Roadside,Oxides of Nitrogen,120.1366667
Apr-2015,20:00,Roadside,Ozone,29.59
Apr-2015,20:00,Roadside,PM10 Particulates,26.44
Apr-2015,20:00,Roadside,PM2.5 Particulates,17.19
Apr-2015,20:00,Roadside,Sulphur Dioxide,0.716666667
Apr-2015,20:00,Background,Nitric Oxide,10.43
Apr-2015,20:00,Background,Nitrogen Dioxide,42.11333333
Apr-2015,20:00,Background,Oxides of Nitrogen,50.04333333
Apr-2015,20:00,Background,Ozone,41.38333333
Apr-2015,20:00,Background,PM10 Particulates,20.78333333
Apr-2015,20:00,Background,PM2.5 Particulates,15.03333333
Apr-2015,20:00,Background,Sulphur Dioxide,3.933333333
Apr-2015,21:00,Roadside,Nitric Oxide,56.49333333
Apr-2015,21:00,Roadside,Nitrogen Dioxide,57.73
Apr-2015,21:00,Roadside,Oxides of Nitrogen,114.2433333
Apr-2015,21:00,Roadside,Ozone,29.67666667
Apr-2015,21:00,Roadside,PM10 Particulates,25.16333333
Apr-2015,21:00,Roadside,PM2.5 Particulates,17.31666667
Apr-2015,21:00,Roadside,Sulphur Dioxide,0.74
Apr-2015,21:00,Background,Nitric Oxide,11.40666667
Apr-2015,21:00,Background,Nitrogen Dioxide,40.78333333
Apr-2015,21:00,Background,Oxides of Nitrogen,49.56
Apr-2015,21:00,Background,Ozone,39.31
Apr-2015,21:00,Background,PM10 Particulates,19.48666667
Apr-2015,21:00,Background,PM2.5 Particulates,15.45333333
Apr-2015,21:00,Background,Sulphur Dioxide,3.983333333
Apr-2015,22:00,Roadside,Nitric Oxide,52.59666667
Apr-2015,22:00,Roadside,Nitrogen Dioxide,54.54333333
Apr-2015,22:00,Roadside,Oxides of Nitrogen,107.17
Apr-2015,22:00,Roadside,Ozone,30.33
Apr-2015,22:00,Roadside,PM10 Particulates,23.68666667
Apr-2015,22:00,Roadside,PM2.5 Particulates,16.95666667
Apr-2015,22:00,Roadside,Sulphur Dioxide,0.313333333
Apr-2015,22:00,Background,Nitric Oxide,10.52333333
Apr-2015,22:00,Background,Nitrogen Dioxide,37.89666667
Apr-2015,22:00,Background,Oxides of Nitrogen,46.32
Apr-2015,22:00,Background,Ozone,39.56333333
Apr-2015,22:00,Background,PM10 Particulates,18.55
Apr-2015,22:00,Background,PM2.5 Particulates,15.81
Apr-2015,22:00,Background,Sulphur Dioxide,3.893333333
Apr-2015,23:00,Roadside,Nitric Oxide,45.74333333
Apr-2015,23:00,Roadside,Nitrogen Dioxide,49.8
Apr-2015,23:00,Roadside,Oxides of Nitrogen,95.55333333
Apr-2015,23:00,Roadside,Ozone,31.85333333
Apr-2015,23:00,Roadside,PM10 Particulates,22.12666667
Apr-2015,23:00,Roadside,PM2.5 Particulates,16.06666667
Apr-2015,23:00,Roadside,Sulphur Dioxide,0.223333333
Apr-2015,23:00,Background,Nitric Oxide,10.94
Apr-2015,23:00,Background,Nitrogen Dioxide,34.94
Apr-2015,23:00,Background,Oxides of Nitrogen,44.25666667
Apr-2015,23:00,Background,Ozone,40.36333333
Apr-2015,23:00,Background,PM10 Particulates,17.72666667
Apr-2015,23:00,Background,PM2.5 Particulates,15.05333333
Apr-2015,23:00,Background,Sulphur Dioxide,3.993333333
May-2015,00:00,Roadside,Nitric Oxide,27.11612903
May-2015,00:00,Roadside,Nitrogen Dioxide,36.3516129
May-2015,00:00,Roadside,Oxides of Nitrogen,63.46451613
May-2015,00:00,Roadside,Ozone,42.06451613
May-2015,00:00,Roadside,PM10 Particulates,17.28709677
May-2015,00:00,Roadside,PM2.5 Particulates,9.780645161
May-2015,00:00,Roadside,Sulphur Dioxide,2.229032258
May-2015,00:00,Background,Nitric Oxide,4.167741935
May-2015,00:00,Background,Nitrogen Dioxide,23.28709677
May-2015,00:00,Background,Oxides of Nitrogen,28.08064516
May-2015,00:00,Background,Ozone,47.92903226
May-2015,00:00,Background,PM10 Particulates,13.58709677
May-2015,00:00,Background,PM2.5 Particulates,9.332258065
May-2015,00:00,Background,Sulphur Dioxide,4.032258065
May-2015,01:00,Roadside,Nitric Oxide,20.50322581
May-2015,01:00,Roadside,Nitrogen Dioxide,31.38387097
May-2015,01:00,Roadside,Oxides of Nitrogen,51.9
May-2015,01:00,Roadside,Ozone,43.03870968
May-2015,01:00,Roadside,PM10 Particulates,15.95483871
May-2015,01:00,Roadside,PM2.5 Particulates,9.183870968
May-2015,01:00,Roadside,Sulphur Dioxide,2.025806452
May-2015,01:00,Background,Nitric Oxide,3.209677419
May-2015,01:00,Background,Nitrogen Dioxide,21.24193548
May-2015,01:00,Background,Oxides of Nitrogen,23.67096774
May-2015,01:00,Background,Ozone,48.54193548
May-2015,01:00,Background,PM10 Particulates,13.09677419
May-2015,01:00,Background,PM2.5 Particulates,8.9
May-2015,01:00,Background,Sulphur Dioxide,3.596774194
May-2015,02:00,Roadside,Nitric Oxide,19.47741935
May-2015,02:00,Roadside,Nitrogen Dioxide,29.02580645
May-2015,02:00,Roadside,Oxides of Nitrogen,48.51290323
May-2015,02:00,Roadside,Ozone,41.94193548
May-2015,02:00,Roadside,PM10 Particulates,15.58064516
May-2015,02:00,Roadside,PM2.5 Particulates,8.825806452
May-2015,02:00,Roadside,Sulphur Dioxide,2.132258065
May-2015,02:00,Background,Nitric Oxide,2.835483871
May-2015,02:00,Background,Nitrogen Dioxide,18.76451613
May-2015,02:00,Background,Oxides of Nitrogen,20.74193548
May-2015,02:00,Background,Ozone,48.27096774
May-2015,02:00,Background,PM10 Particulates,12.6483871
May-2015,02:00,Background,PM2.5 Particulates,8.687096774
May-2015,02:00,Background,Sulphur Dioxide,2.022580645
May-2015,03:00,Roadside,Nitric Oxide,23.61935484
May-2015,03:00,Roadside,Nitrogen Dioxide,30.39032258
May-2015,03:00,Roadside,Oxides of Nitrogen,54.01612903
May-2015,03:00,Roadside,Ozone,40.09032258
May-2015,03:00,Roadside,PM10 Particulates,15.38064516
May-2015,03:00,Roadside,PM2.5 Particulates,8.648387097
