,Date,Month,Year,Reservoir,Percent Capacity
4279,2000-09-19,Sep,2000.0,Lower Lee Group,77
4280,2000-09-20,Sep,2000.0,Lower Lee Group,77
4281,2000-09-21,Sep,2000.0,Lower Lee Group,77
4282,2000-09-22,Sep,2000.0,Lower Lee Group,77
4283,2000-09-23,Sep,2000.0,Lower Lee Group,77
4284,2000-09-24,Sep,2000.0,Lower Lee Group,77
4285,2000-09-25,Sep,2000.0,Lower Lee Group,77
4286,2000-09-26,Sep,2000.0,Lower Lee Group,77
4287,2000-09-27,Sep,2000.0,Lower Lee Group,77
4288,2000-09-28,Sep,2000.0,Lower Lee Group,77
4289,2000-09-29,Sep,2000.0,Lower Lee Group,78
4290,2000-09-30,Sep,2000.0,Lower Lee Group,78
4291,2000-10-01,Oct,2000.0,Lower Lee Group,78
4292,2000-10-02,Oct,2000.0,Lower Lee Group,79
4293,2000-10-03,Oct,2000.0,Lower Lee Group,78
4294,2000-10-04,Oct,2000.0,Lower Lee Group,78
4295,2000-10-05,Oct,2000.0,Lower Lee Group,78
4296,2000-10-06,Oct,2000.0,Lower Lee Group,77
4297,2000-10-07,Oct,2000.0,Lower Lee Group,77
4298,2000-10-08,Oct,2000.0,Lower Lee Group,78
4299,2000-10-09,Oct,2000.0,Lower Lee Group,78
4300,2000-10-10,Oct,2000.0,Lower Lee Group,78
4301,2000-10-11,Oct,2000.0,Lower Lee Group,78
4302,2000-10-12,Oct,2000.0,Lower Lee Group,79
4303,2000-10-13,Oct,2000.0,Lower Lee Group,80
4304,2000-10-14,Oct,2000.0,Lower Lee Group,80
4305,2000-10-15,Oct,2000.0,Lower Lee Group,80
4306,2000-10-16,Oct,2000.0,Lower Lee Group,82
4307,2000-10-17,Oct,2000.0,Lower Lee Group,83
4308,2000-10-18,Oct,2000.0,Lower Lee Group,84
4309,2000-10-19,Oct,2000.0,Lower Lee Group,85
4310,2000-10-20,Oct,2000.0,Lower Lee Group,85
4311,2000-10-21,Oct,2000.0,Lower Lee Group,86
4312,2000-10-22,Oct,2000.0,Lower Lee Group,87
4313,2000-10-23,Oct,2000.0,Lower Lee Group,88
4314,2000-10-24,Oct,2000.0,Lower Lee Group,89
4315,2000-10-25,Oct,2000.0,Lower Lee Group,89
4316,2000-10-26,Oct,2000.0,Lower Lee Group,90
4317,2000-10-27,Oct,2000.0,Lower Lee Group,90
4318,2000-10-28,Oct,2000.0,Lower Lee Group,91
4319,2000-10-29,Oct,2000.0,Lower Lee Group,91
4320,2000-10-30,Oct,2000.0,Lower Lee Group,91
4321,2000-10-31,Oct,2000.0,Lower Lee Group,92
4322,2000-11-01,Nov,2000.0,Lower Lee Group,93
4323,2000-11-02,Nov,2000.0,Lower Lee Group,94
4324,2000-11-03,Nov,2000.0,Lower Lee Group,94
4325,2000-11-04,Nov,2000.0,Lower Lee Group,95
4326,2000-11-05,Nov,2000.0,Lower Lee Group,95
4327,2000-11-06,Nov,2000.0,Lower Lee Group,96
4328,2000-11-07,Nov,2000.0,Lower Lee Group,97
4329,2000-11-08,Nov,2000.0,Lower Lee Group,97
4330,2000-11-09,Nov,2000.0,Lower Lee Group,98
4331,2000-11-10,Nov,2000.0,Lower Lee Group,98
4332,2000-11-11,Nov,2000.0,Lower Lee Group,99
4333,2000-11-12,Nov,2000.0,Lower Lee Group,99
4334,2000-11-13,Nov,2000.0,Lower Lee Group,99
4335,2000-11-14,Nov,2000.0,Lower Lee Group,99
4336,2000-11-15,Nov,2000.0,Lower Lee Group,99
4337,2000-11-16,Nov,2000.0,Lower Lee Group,99
4338,2000-11-17,Nov,2000.0,Lower Lee Group,99
4339,2000-11-18,Nov,2000.0,Lower Lee Group,99
4340,2000-11-19,Nov,2000.0,Lower Lee Group,99
4341,2000-11-20,Nov,2000.0,Lower Lee Group,99
4342,2000-11-21,Nov,2000.0,Lower Lee Group,99
4343,2000-11-22,Nov,2000.0,Lower Lee Group,98
4344,2000-11-23,Nov,2000.0,Lower Lee Group,98
4345,2000-11-24,Nov,2000.0,Lower Lee Group,97
4346,2000-11-25,Nov,2000.0,Lower Lee Group,97
4347,2000-11-26,Nov,2000.0,Lower Lee Group,96
4348,2000-11-27,Nov,2000.0,Lower Lee Group,96
4349,2000-11-28,Nov,2000.0,Lower Lee Group,96
4350,2000-11-29,Nov,2000.0,Lower Lee Group,95
4351,2000-11-30,Nov,2000.0,Lower Lee Group,95
4352,2000-12-01,Dec,2000.0,Lower Lee Group,94
4353,2000-12-02,Dec,2000.0,Lower Lee Group,93
4354,2000-12-03,Dec,2000.0,Lower Lee Group,92
4355,2000-12-04,Dec,2000.0,Lower Lee Group,92
4356,2000-12-05,Dec,2000.0,Lower Lee Group,91
4357,2000-12-06,Dec,2000.0,Lower Lee Group,91
4358,2000-12-07,Dec,2000.0,Lower Lee Group,91
4359,2000-12-08,Dec,2000.0,Lower Lee Group,91
4360,2000-12-09,Dec,2000.0,Lower Lee Group,91
4361,2000-12-10,Dec,2000.0,Lower Lee Group,92
4362,2000-12-11,Dec,2000.0,Lower Lee Group,91
4363,2000-12-12,Dec,2000.0,Lower Lee Group,91
4364,2000-12-13,Dec,2000.0,Lower Lee Group,92
4365,2000-12-14,Dec,2000.0,Lower Lee Group,93
4366,2000-12-15,Dec,2000.0,Lower Lee Group,93
4367,2000-12-16,Dec,2000.0,Lower Lee Group,93
4368,2000-12-17,Dec,2000.0,Lower Lee Group,94
4369,2000-12-18,Dec,2000.0,Lower Lee Group,94
4370,2000-12-19,Dec,2000.0,Lower Lee Group,95
4371,2000-12-20,Dec,2000.0,Lower Lee Group,94
4372,2000-12-21,Dec,2000.0,Lower Lee Group,94
4373,2000-12-22,Dec,2000.0,Lower Lee Group,94
4374,2000-12-23,Dec,2000.0,Lower Lee Group,94
4375,2000-12-24,Dec,2000.0,Lower Lee Group,94
4376,2000-12-25,Dec,2000.0,Lower Lee Group,94
4377,2000-12-26,Dec,2000.0,Lower Lee Group,94
4378,2000-12-27,Dec,2000.0,Lower Lee Group,94
4379,2000-12-28,Dec,2000.0,Lower Lee Group,94
4380,2000-12-29,Dec,2000.0,Lower Lee Group,94
4381,2000-12-30,Dec,2000.0,Lower Lee Group,93
4382,2000-12-31,Dec,2000.0,Lower Lee Group,93
4383,2001-01-01,Jan,2001.0,Lower Lee Group,92
4384,2001-01-02,Jan,2001.0,Lower Lee Group,93
4385,2001-01-03,Jan,2001.0,Lower Lee Group,93
4386,2001-01-04,Jan,2001.0,Lower Lee Group,93
4387,2001-01-05,Jan,2001.0,Lower Lee Group,93
4388,2001-01-06,Jan,2001.0,Lower Lee Group,93
4389,2001-01-07,Jan,2001.0,Lower Lee Group,93
4390,2001-01-08,Jan,2001.0,Lower Lee Group,93
4391,2001-01-09,Jan,2001.0,Lower Lee Group,93
4392,2001-01-10,Jan,2001.0,Lower Lee Group,93
4393,2001-01-11,Jan,2001.0,Lower Lee Group,93
4394,2001-01-12,Jan,2001.0,Lower Lee Group,93
4395,2001-01-13,Jan,2001.0,Lower Lee Group,92
4396,2001-01-14,Jan,2001.0,Lower Lee Group,91
4397,2001-01-15,Jan,2001.0,Lower Lee Group,91
4398,2001-01-16,Jan,2001.0,Lower Lee Group,90
4399,2001-01-17,Jan,2001.0,Lower Lee Group,90
4400,2001-01-18,Jan,2001.0,Lower Lee Group,90
4401,2001-01-19,Jan,2001.0,Lower Lee Group,90
4402,2001-01-20,Jan,2001.0,Lower Lee Group,91
4403,2001-01-21,Jan,2001.0,Lower Lee Group,91
4404,2001-01-22,Jan,2001.0,Lower Lee Group,91
4405,2001-01-23,Jan,2001.0,Lower Lee Group,92
4406,2001-01-24,Jan,2001.0,Lower Lee Group,92
4407,2001-01-25,Jan,2001.0,Lower Lee Group,92
4408,2001-01-26,Jan,2001.0,Lower Lee Group,93
4409,2001-01-27,Jan,2001.0,Lower Lee Group,93
4410,2001-01-28,Jan,2001.0,Lower Lee Group,93
4411,2001-01-29,Jan,2001.0,Lower Lee Group,92
4412,2001-01-30,Jan,2001.0,Lower Lee Group,92
4413,2001-01-31,Jan,2001.0,Lower Lee Group,92
4414,2001-02-01,Feb,2001.0,Lower Lee Group,92
4415,2001-02-02,Feb,2001.0,Lower Lee Group,91
4416,2001-02-03,Feb,2001.0,Lower Lee Group,91
4417,2001-02-04,Feb,2001.0,Lower Lee Group,90
4418,2001-02-05,Feb,2001.0,Lower Lee Group,90
4419,2001-02-06,Feb,2001.0,Lower Lee Group,89
4420,2001-02-07,Feb,2001.0,Lower Lee Group,88
4421,2001-02-08,Feb,2001.0,Lower Lee Group,89
4422,2001-02-09,Feb,2001.0,Lower Lee Group,88
4423,2001-02-10,Feb,2001.0,Lower Lee Group,90
4424,2001-02-11,Feb,2001.0,Lower Lee Group,90
4425,2001-02-12,Feb,2001.0,Lower Lee Group,90
4426,2001-02-13,Feb,2001.0,Lower Lee Group,90
4427,2001-02-14,Feb,2001.0,Lower Lee Group,90
4428,2001-02-15,Feb,2001.0,Lower Lee Group,90
4429,2001-02-16,Feb,2001.0,Lower Lee Group,90
4430,2001-02-17,Feb,2001.0,Lower Lee Group,90
4431,2001-02-18,Feb,2001.0,Lower Lee Group,89
4432,2001-02-19,Feb,2001.0,Lower Lee Group,88
4433,2001-02-20,Feb,2001.0,Lower Lee Group,88
4434,2001-02-21,Feb,2001.0,Lower Lee Group,88
4435,2001-02-22,Feb,2001.0,Lower Lee Group,88
4436,2001-02-23,Feb,2001.0,Lower Lee Group,88
4437,2001-02-24,Feb,2001.0,Lower Lee Group,89
4438,2001-02-25,Feb,2001.0,Lower Lee Group,89
4439,2001-02-26,Feb,2001.0,Lower Lee Group,89
4440,2001-02-27,Feb,2001.0,Lower Lee Group,89
4441,2001-02-28,Feb,2001.0,Lower Lee Group,88
4442,2001-03-01,Mar,2001.0,Lower Lee Group,88
4443,2001-03-02,Mar,2001.0,Lower Lee Group,88
4444,2001-03-03,Mar,2001.0,Lower Lee Group,87
4445,2001-03-04,Mar,2001.0,Lower Lee Group,87
4446,2001-03-05,Mar,2001.0,Lower Lee Group,87
4447,2001-03-06,Mar,2001.0,Lower Lee Group,86
4448,2001-03-07,Mar,2001.0,Lower Lee Group,86
4449,2001-03-08,Mar,2001.0,Lower Lee Group,85
4450,2001-03-09,Mar,2001.0,Lower Lee Group,85
4451,2001-03-10,Mar,2001.0,Lower Lee Group,84
4452,2001-03-11,Mar,2001.0,Lower Lee Group,84
4453,2001-03-12,Mar,2001.0,Lower Lee Group,84
4454,2001-03-13,Mar,2001.0,Lower Lee Group,84
4455,2001-03-14,Mar,2001.0,Lower Lee Group,84
4456,2001-03-15,Mar,2001.0,Lower Lee Group,84
4457,2001-03-16,Mar,2001.0,Lower Lee Group,84
4458,2001-03-17,Mar,2001.0,Lower Lee Group,85
4459,2001-03-18,Mar,2001.0,Lower Lee Group,86
4460,2001-03-19,Mar,2001.0,Lower Lee Group,86
4461,2001-03-20,Mar,2001.0,Lower Lee Group,86
4462,2001-03-21,Mar,2001.0,Lower Lee Group,87
4463,2001-03-22,Mar,2001.0,Lower Lee Group,87
4464,2001-03-23,Mar,2001.0,Lower Lee Group,86
4465,2001-03-24,Mar,2001.0,Lower Lee Group,85
4466,2001-03-25,Mar,2001.0,Lower Lee Group,84
4467,2001-03-26,Mar,2001.0,Lower Lee Group,83
4468,2001-03-27,Mar,2001.0,Lower Lee Group,83
4469,2001-03-28,Mar,2001.0,Lower Lee Group,83
4470,2001-03-29,Mar,2001.0,Lower Lee Group,83
4471,2001-03-30,Mar,2001.0,Lower Lee Group,82
4472,2001-03-31,Mar,2001.0,Lower Lee Group,81
4473,2001-04-01,Apr,2001.0,Lower Lee Group,80
4474,2001-04-02,Apr,2001.0,Lower Lee Group,80
4475,2001-04-03,Apr,2001.0,Lower Lee Group,82
4476,2001-04-04,Apr,2001.0,Lower Lee Group,84
4477,2001-04-05,Apr,2001.0,Lower Lee Group,85
4478,2001-04-06,Apr,2001.0,Lower Lee Group,86
4479,2001-04-07,Apr,2001.0,Lower Lee Group,86
4480,2001-04-08,Apr,2001.0,Lower Lee Group,86
4481,2001-04-09,Apr,2001.0,Lower Lee Group,86
4482,2001-04-10,Apr,2001.0,Lower Lee Group,88
4483,2001-04-11,Apr,2001.0,Lower Lee Group,88
4484,2001-04-12,Apr,2001.0,Lower Lee Group,88
4485,2001-04-13,Apr,2001.0,Lower Lee Group,88
4486,2001-04-14,Apr,2001.0,Lower Lee Group,89
4487,2001-04-15,Apr,2001.0,Lower Lee Group,89
4488,2001-04-16,Apr,2001.0,Lower Lee Group,90
4489,2001-04-17,Apr,2001.0,Lower Lee Group,90
4490,2001-04-18,Apr,2001.0,Lower Lee Group,91
4491,2001-04-19,Apr,2001.0,Lower Lee Group,91
4492,2001-04-20,Apr,2001.0,Lower Lee Group,92
4493,2001-04-21,Apr,2001.0,Lower Lee Group,92
4494,2001-04-22,Apr,2001.0,Lower Lee Group,92
4495,2001-04-23,Apr,2001.0,Lower Lee Group,92
4496,2001-04-24,Apr,2001.0,Lower Lee Group,91
4497,2001-04-25,Apr,2001.0,Lower Lee Group,91
4498,2001-04-26,Apr,2001.0,Lower Lee Group,91
4499,2001-04-27,Apr,2001.0,Lower Lee Group,92
4500,2001-04-28,Apr,2001.0,Lower Lee Group,93
4501,2001-04-29,Apr,2001.0,Lower Lee Group,93
4502,2001-04-30,Apr,2001.0,Lower Lee Group,94
4503,2001-05-01,May,2001.0,Lower Lee Group,95
4504,2001-05-02,May,2001.0,Lower Lee Group,95
4505,2001-05-03,May,2001.0,Lower Lee Group,95
4506,2001-05-04,May,2001.0,Lower Lee Group,95
4507,2001-05-05,May,2001.0,Lower Lee Group,94
4508,2001-05-06,May,2001.0,Lower Lee Group,94
4509,2001-05-07,May,2001.0,Lower Lee Group,94
4510,2001-05-08,May,2001.0,Lower Lee Group,94
4511,2001-05-09,May,2001.0,Lower Lee Group,94
4512,2001-05-10,May,2001.0,Lower Lee Group,93
4513,2001-05-11,May,2001.0,Lower Lee Group,93
4514,2001-05-12,May,2001.0,Lower Lee Group,93
4515,2001-05-13,May,2001.0,Lower Lee Group,93
4516,2001-05-14,May,2001.0,Lower Lee Group,93
4517,2001-05-15,May,2001.0,Lower Lee Group,93
4518,2001-05-16,May,2001.0,Lower Lee Group,93
4519,2001-05-17,May,2001.0,Lower Lee Group,93
4520,2001-05-18,May,2001.0,Lower Lee Group,94
4521,2001-05-19,May,2001.0,Lower Lee Group,94
4522,2001-05-20,May,2001.0,Lower Lee Group,94
4523,2001-05-21,May,2001.0,Lower Lee Group,94
4524,2001-05-22,May,2001.0,Lower Lee Group,94
4525,2001-05-23,May,2001.0,Lower Lee Group,94
4526,2001-05-24,May,2001.0,Lower Lee Group,94
4527,2001-05-25,May,2001.0,Lower Lee Group,94
4528,2001-05-26,May,2001.0,Lower Lee Group,94
4529,2001-05-27,May,2001.0,Lower Lee Group,94
4530,2001-05-28,May,2001.0,Lower Lee Group,94
4531,2001-05-29,May,2001.0,Lower Lee Group,94
4532,2001-05-30,May,2001.0,Lower Lee Group,94
4533,2001-05-31,May,2001.0,Lower Lee Group,94
4534,2001-06-01,Jun,2001.0,Lower Lee Group,94
4535,2001-06-02,Jun,2001.0,Lower Lee Group,94
4536,2001-06-03,Jun,2001.0,Lower Lee Group,94
4537,2001-06-04,Jun,2001.0,Lower Lee Group,94
4538,2001-06-05,Jun,2001.0,Lower Lee Group,94
4539,2001-06-06,Jun,2001.0,Lower Lee Group,94
4540,2001-06-07,Jun,2001.0,Lower Lee Group,94
4541,2001-06-08,Jun,2001.0,Lower Lee Group,94
4542,2001-06-09,Jun,2001.0,Lower Lee Group,94
4543,2001-06-10,Jun,2001.0,Lower Lee Group,94
4544,2001-06-11,Jun,2001.0,Lower Lee Group,95
4545,2001-06-12,Jun,2001.0,Lower Lee Group,95
4546,2001-06-13,Jun,2001.0,Lower Lee Group,95
4547,2001-06-14,Jun,2001.0,Lower Lee Group,95
4548,2001-06-15,Jun,2001.0,Lower Lee Group,96
4549,2001-06-16,Jun,2001.0,Lower Lee Group,96
4550,2001-06-17,Jun,2001.0,Lower Lee Group,96
4551,2001-06-18,Jun,2001.0,Lower Lee Group,97
4552,2001-06-19,Jun,2001.0,Lower Lee Group,97
4553,2001-06-20,Jun,2001.0,Lower Lee Group,97
4554,2001-06-21,Jun,2001.0,Lower Lee Group,97
4555,2001-06-22,Jun,2001.0,Lower Lee Group,97
4556,2001-06-23,Jun,2001.0,Lower Lee Group,97
4557,2001-06-24,Jun,2001.0,Lower Lee Group,97
4558,2001-06-25,Jun,2001.0,Lower Lee Group,97
4559,2001-06-26,Jun,2001.0,Lower Lee Group,97
4560,2001-06-27,Jun,2001.0,Lower Lee Group,97
4561,2001-06-28,Jun,2001.0,Lower Lee Group,97
4562,2001-06-29,Jun,2001.0,Lower Lee Group,97
4563,2001-06-30,Jun,2001.0,Lower Lee Group,97
4564,2001-07-01,Jul,2001.0,Lower Lee Group,96
4565,2001-07-02,Jul,2001.0,Lower Lee Group,95
4566,2001-07-03,Jul,2001.0,Lower Lee Group,95
4567,2001-07-04,Jul,2001.0,Lower Lee Group,95
4568,2001-07-05,Jul,2001.0,Lower Lee Group,95
4569,2001-07-06,Jul,2001.0,Lower Lee Group,95
4570,2001-07-07,Jul,2001.0,Lower Lee Group,95
4571,2001-07-08,Jul,2001.0,Lower Lee Group,95
4572,2001-07-09,Jul,2001.0,Lower Lee Group,94
4573,2001-07-10,Jul,2001.0,Lower Lee Group,93
4574,2001-07-11,Jul,2001.0,Lower Lee Group,95
4575,2001-07-12,Jul,2001.0,Lower Lee Group,95
4576,2001-07-13,Jul,2001.0,Lower Lee Group,95
4577,2001-07-14,Jul,2001.0,Lower Lee Group,96
4578,2001-07-15,Jul,2001.0,Lower Lee Group,96
4579,2001-07-16,Jul,2001.0,Lower Lee Group,95
4580,2001-07-17,Jul,2001.0,Lower Lee Group,95
4581,2001-07-18,Jul,2001.0,Lower Lee Group,96
4582,2001-07-19,Jul,2001.0,Lower Lee Group,96
4583,2001-07-20,Jul,2001.0,Lower Lee Group,95
4584,2001-07-21,Jul,2001.0,Lower Lee Group,94
4585,2001-07-22,Jul,2001.0,Lower Lee Group,94
4586,2001-07-23,Jul,2001.0,Lower Lee Group,94
4587,2001-07-24,Jul,2001.0,Lower Lee Group,93
4588,2001-07-25,Jul,2001.0,Lower Lee Group,93
4589,2001-07-26,Jul,2001.0,Lower Lee Group,93
4590,2001-07-27,Jul,2001.0,Lower Lee Group,93
4591,2001-07-28,Jul,2001.0,Lower Lee Group,93
4592,2001-07-29,Jul,2001.0,Lower Lee Group,93
4593,2001-07-30,Jul,2001.0,Lower Lee Group,92
4594,2001-07-31,Jul,2001.0,Lower Lee Group,92
4595,2001-08-01,Aug,2001.0,Lower Lee Group,92
4596,2001-08-02,Aug,2001.0,Lower Lee Group,92
4597,2001-08-03,Aug,2001.0,Lower Lee Group,91
4598,2001-08-04,Aug,2001.0,Lower Lee Group,91
4599,2001-08-05,Aug,2001.0,Lower Lee Group,91
4600,2001-08-06,Aug,2001.0,Lower Lee Group,92
4601,2001-08-07,Aug,2001.0,Lower Lee Group,92
4602,2001-08-08,Aug,2001.0,Lower Lee Group,91
4603,2001-08-09,Aug,2001.0,Lower Lee Group,91
4604,2001-08-10,Aug,2001.0,Lower Lee Group,91
4605,2001-08-11,Aug,2001.0,Lower Lee Group,90
4606,2001-08-12,Aug,2001.0,Lower Lee Group,90
4607,2001-08-13,Aug,2001.0,Lower Lee Group,89
4608,2001-08-14,Aug,2001.0,Lower Lee Group,89
4609,2001-08-15,Aug,2001.0,Lower Lee Group,89
4610,2001-08-16,Aug,2001.0,Lower Lee Group,89
4611,2001-08-17,Aug,2001.0,Lower Lee Group,89
4612,2001-08-18,Aug,2001.0,Lower Lee Group,89
4613,2001-08-19,Aug,2001.0,Lower Lee Group,90
4614,2001-08-20,Aug,2001.0,Lower Lee Group,90
4615,2001-08-21,Aug,2001.0,Lower Lee Group,90
4616,2001-08-22,Aug,2001.0,Lower Lee Group,90
4617,2001-08-23,Aug,2001.0,Lower Lee Group,91
4618,2001-08-24,Aug,2001.0,Lower Lee Group,91
4619,2001-08-25,Aug,2001.0,Lower Lee Group,91
4620,2001-08-26,Aug,2001.0,Lower Lee Group,91
4621,2001-08-27,Aug,2001.0,Lower Lee Group,90
4622,2001-08-28,Aug,2001.0,Lower Lee Group,91
4623,2001-08-29,Aug,2001.0,Lower Lee Group,91
4624,2001-08-30,Aug,2001.0,Lower Lee Group,91
4625,2001-08-31,Aug,2001.0,Lower Lee Group,91
4626,2001-09-01,Sep,2001.0,Lower Lee Group,92
4627,2001-09-02,Sep,2001.0,Lower Lee Group,92
4628,2001-09-03,Sep,2001.0,Lower Lee Group,92
4629,2001-09-04,Sep,2001.0,Lower Lee Group,93
4630,2001-09-05,Sep,2001.0,Lower Lee Group,93
4631,2001-09-06,Sep,2001.0,Lower Lee Group,94
4632,2001-09-07,Sep,2001.0,Lower Lee Group,94
4633,2001-09-08,Sep,2001.0,Lower Lee Group,95
4634,2001-09-09,Sep,2001.0,Lower Lee Group,95
4635,2001-09-10,Sep,2001.0,Lower Lee Group,95
4636,2001-09-11,Sep,2001.0,Lower Lee Group,95
4637,2001-09-12,Sep,2001.0,Lower Lee Group,95
4638,2001-09-13,Sep,2001.0,Lower Lee Group,95
4639,2001-09-14,Sep,2001.0,Lower Lee Group,95
4640,2001-09-15,Sep,2001.0,Lower Lee Group,95
4641,2001-09-16,Sep,2001.0,Lower Lee Group,95
4642,2001-09-17,Sep,2001.0,Lower Lee Group,95
4643,2001-09-18,Sep,2001.0,Lower Lee Group,95
4644,2001-09-19,Sep,2001.0,Lower Lee Group,95
4645,2001-09-20,Sep,2001.0,Lower Lee Group,95
4646,2001-09-21,Sep,2001.0,Lower Lee Group,95
4647,2001-09-22,Sep,2001.0,Lower Lee Group,95
4648,2001-09-23,Sep,2001.0,Lower Lee Group,95
4649,2001-09-24,Sep,2001.0,Lower Lee Group,95
4650,2001-09-25,Sep,2001.0,Lower Lee Group,95
4651,2001-09-26,Sep,2001.0,Lower Lee Group,95
4652,2001-09-27,Sep,2001.0,Lower Lee Group,95
4653,2001-09-28,Sep,2001.0,Lower Lee Group,95
4654,2001-09-29,Sep,2001.0,Lower Lee Group,95
4655,2001-09-30,Sep,2001.0,Lower Lee Group,94
4656,2001-10-01,Oct,2001.0,Lower Lee Group,94
4657,2001-10-02,Oct,2001.0,Lower Lee Group,94
4658,2001-10-03,Oct,2001.0,Lower Lee Group,94
4659,2001-10-04,Oct,2001.0,Lower Lee Group,94
4660,2001-10-05,Oct,2001.0,Lower Lee Group,94
4661,2001-10-06,Oct,2001.0,Lower Lee Group,94
4662,2001-10-07,Oct,2001.0,Lower Lee Group,95
4663,2001-10-08,Oct,2001.0,Lower Lee Group,95
4664,2001-10-09,Oct,2001.0,Lower Lee Group,95
4665,2001-10-10,Oct,2001.0,Lower Lee Group,95
4666,2001-10-11,Oct,2001.0,Lower Lee Group,95
4667,2001-10-12,Oct,2001.0,Lower Lee Group,96
4668,2001-10-13,Oct,2001.0,Lower Lee Group,97
4669,2001-10-14,Oct,2001.0,Lower Lee Group,97
4670,2001-10-15,Oct,2001.0,Lower Lee Group,97
4671,2001-10-16,Oct,2001.0,Lower Lee Group,98
4672,2001-10-17,Oct,2001.0,Lower Lee Group,98
4673,2001-10-18,Oct,2001.0,Lower Lee Group,98
4674,2001-10-19,Oct,2001.0,Lower Lee Group,99
4675,2001-10-20,Oct,2001.0,Lower Lee Group,99
4676,2001-10-21,Oct,2001.0,Lower Lee Group,99
4677,2001-10-22,Oct,2001.0,Lower Lee Group,99
4678,2001-10-23,Oct,2001.0,Lower Lee Group,99
4679,2001-10-24,Oct,2001.0,Lower Lee Group,98
4680,2001-10-25,Oct,2001.0,Lower Lee Group,97
4681,2001-10-26,Oct,2001.0,Lower Lee Group,97
4682,2001-10-27,Oct,2001.0,Lower Lee Group,98
4683,2001-10-28,Oct,2001.0,Lower Lee Group,98
4684,2001-10-29,Oct,2001.0,Lower Lee Group,98
4685,2001-10-30,Oct,2001.0,Lower Lee Group,97
4686,2001-10-31,Oct,2001.0,Lower Lee Group,99
4687,2001-11-01,Nov,2001.0,Lower Lee Group,99
4688,2001-11-02,Nov,2001.0,Lower Lee Group,99
4689,2001-11-03,Nov,2001.0,Lower Lee Group,99
4690,2001-11-04,Nov,2001.0,Lower Lee Group,98
4691,2001-11-05,Nov,2001.0,Lower Lee Group,98
4692,2001-11-06,Nov,2001.0,Lower Lee Group,97
4693,2001-11-07,Nov,2001.0,Lower Lee Group,96
4694,2001-11-08,Nov,2001.0,Lower Lee Group,96
4695,2001-11-09,Nov,2001.0,Lower Lee Group,96
4696,2001-11-10,Nov,2001.0,Lower Lee Group,96
4697,2001-11-11,Nov,2001.0,Lower Lee Group,96
4698,2001-11-12,Nov,2001.0,Lower Lee Group,96
4699,2001-11-13,Nov,2001.0,Lower Lee Group,96
4700,2001-11-14,Nov,2001.0,Lower Lee Group,96
4701,2001-11-15,Nov,2001.0,Lower Lee Group,95
4702,2001-11-16,Nov,2001.0,Lower Lee Group,96
4703,2001-11-17,Nov,2001.0,Lower Lee Group,96
4704,2001-11-18,Nov,2001.0,Lower Lee Group,96
4705,2001-11-19,Nov,2001.0,Lower Lee Group,96
4706,2001-11-20,Nov,2001.0,Lower Lee Group,97
4707,2001-11-21,Nov,2001.0,Lower Lee Group,97
4708,2001-11-22,Nov,2001.0,Lower Lee Group,96
4709,2001-11-23,Nov,2001.0,Lower Lee Group,96
4710,2001-11-24,Nov,2001.0,Lower Lee Group,96
4711,2001-11-25,Nov,2001.0,Lower Lee Group,95
4712,2001-11-26,Nov,2001.0,Lower Lee Group,95
4713,2001-11-27,Nov,2001.0,Lower Lee Group,95
4714,2001-11-28,Nov,2001.0,Lower Lee Group,95
4715,2001-11-29,Nov,2001.0,Lower Lee Group,95
4716,2001-11-30,Nov,2001.0,Lower Lee Group,95
4717,2001-12-01,Dec,2001.0,Lower Lee Group,95
4718,2001-12-02,Dec,2001.0,Lower Lee Group,94
4719,2001-12-03,Dec,2001.0,Lower Lee Group,95
4720,2001-12-04,Dec,2001.0,Lower Lee Group,95
4721,2001-12-05,Dec,2001.0,Lower Lee Group,95
4722,2001-12-06,Dec,2001.0,Lower Lee Group,95
4723,2001-12-07,Dec,2001.0,Lower Lee Group,95
4724,2001-12-08,Dec,2001.0,Lower Lee Group,95
4725,2001-12-09,Dec,2001.0,Lower Lee Group,95
4726,2001-12-10,Dec,2001.0,Lower Lee Group,95
4727,2001-12-11,Dec,2001.0,Lower Lee Group,95
4728,2001-12-12,Dec,2001.0,Lower Lee Group,95
4729,2001-12-13,Dec,2001.0,Lower Lee Group,100
4730,2001-12-14,Dec,2001.0,Lower Lee Group,95
4731,2001-12-15,Dec,2001.0,Lower Lee Group,95
4732,2001-12-16,Dec,2001.0,Lower Lee Group,94
4733,2001-12-17,Dec,2001.0,Lower Lee Group,94
4734,2001-12-18,Dec,2001.0,Lower Lee Group,94
4735,2001-12-19,Dec,2001.0,Lower Lee Group,94
4736,2001-12-20,Dec,2001.0,Lower Lee Group,94
4737,2001-12-21,Dec,2001.0,Lower Lee Group,94
4738,2001-12-22,Dec,2001.0,Lower Lee Group,95
4739,2001-12-23,Dec,2001.0,Lower Lee Group,95
4740,2001-12-24,Dec,2001.0,Lower Lee Group,95
4741,2001-12-25,Dec,2001.0,Lower Lee Group,95
4742,2001-12-26,Dec,2001.0,Lower Lee Group,95
4743,2001-12-27,Dec,2001.0,Lower Lee Group,95
4744,2001-12-28,Dec,2001.0,Lower Lee Group,95
4745,2001-12-29,Dec,2001.0,Lower Lee Group,95
