ward_code,ward_name,borough_code,borough_name,party,party_long,number_votes
E05000207,Southbury,E09000010,Enfield,LAB,Conservative Party,6407
E05000207,Southbury,E09000010,Enfield,LD,Conservative Party,283
E05000208,Southgate Green,E09000010,Enfield,CON,Conservative Party,4726
E05000208,Southgate Green,E09000010,Enfield,GRE,Conservative Party,478
E05000208,Southgate Green,E09000010,Enfield,LAB,Conservative Party,6113
E05000208,Southgate Green,E09000010,Enfield,LD,Conservative Party,1406
E05000209,Southgate,E09000010,Enfield,CON,Conservative Party,5202
E05000209,Southgate,E09000010,Enfield,GRE,Conservative Party,511
E05000209,Southgate,E09000010,Enfield,LAB,Conservative Party,5508
E05000209,Southgate,E09000010,Enfield,LD,Conservative Party,747
E05000210,Town,E09000010,Enfield,CON,Conservative Party,7570
E05000210,Town,E09000010,Enfield,GRE,Conservative Party,696
E05000210,Town,E09000010,Enfield,LAB,Conservative Party,5582
E05000210,Town,E09000010,Enfield,LD,Conservative Party,423
E05000210,Town,E09000010,Enfield,UKIP,Conservative Party,183
E05000210,Town,E09000010,Enfield,WEP,Conservative Party,648
E05000211,Turkey Street,E09000010,Enfield,CON,Conservative Party,2572
E05000211,Turkey Street,E09000010,Enfield,GRE,Conservative Party,247
E05000211,Turkey Street,E09000010,Enfield,LAB,Conservative Party,6183
E05000211,Turkey Street,E09000010,Enfield,LD,Conservative Party,148
E05000212,Upper Edmonton,E09000010,Enfield,CON,Conservative Party,1440
E05000212,Upper Edmonton,E09000010,Enfield,GRE,Conservative Party,590
E05000212,Upper Edmonton,E09000010,Enfield,LAB,Conservative Party,7611
E05000212,Upper Edmonton,E09000010,Enfield,LD,Conservative Party,191
E05000213,Winchmore Hill,E09000010,Enfield,CON,Conservative Party,5720
E05000213,Winchmore Hill,E09000010,Enfield,GRE,Conservative Party,955
E05000213,Winchmore Hill,E09000010,Enfield,IND,Conservative Party,549
E05000213,Winchmore Hill,E09000010,Enfield,LAB,Conservative Party,5641
E05000213,Winchmore Hill,E09000010,Enfield,LD,Conservative Party,724
E05000214,Abbey Wood,E09000011,Greenwich,CON,Conservative Party,1016
E05000214,Abbey Wood,E09000011,Greenwich,GRE,Conservative Party,227
E05000214,Abbey Wood,E09000011,Greenwich,IND,Conservative Party,1386
E05000214,Abbey Wood,E09000011,Greenwich,LAB,Conservative Party,6178
E05000214,Abbey Wood,E09000011,Greenwich,LD,Conservative Party,609
E05000215,Blackheath Westcombe,E09000011,Greenwich,CON,Conservative Party,4699
E05000215,Blackheath Westcombe,E09000011,Greenwich,GRE,Conservative Party,1697
E05000215,Blackheath Westcombe,E09000011,Greenwich,LAB,Conservative Party,5602
E05000215,Blackheath Westcombe,E09000011,Greenwich,LD,Conservative Party,1575
E05000215,Blackheath Westcombe,E09000011,Greenwich,MRLP,Conservative Party,106
E05000216,Charlton,E09000011,Greenwich,CON,Conservative Party,1799
E05000216,Charlton,E09000011,Greenwich,GRE,Conservative Party,834
E05000216,Charlton,E09000011,Greenwich,LAB,Conservative Party,6776
E05000216,Charlton,E09000011,Greenwich,LD,Conservative Party,1227
E05000216,Charlton,E09000011,Greenwich,WEP,Conservative Party,652
E05000217,Coldharbour And New Eltham,E09000011,Greenwich,BNP,British National Party,123
E05000217,Coldharbour And New Eltham,E09000011,Greenwich,CON,British National Party,5583
E05000217,Coldharbour And New Eltham,E09000011,Greenwich,GRE,British National Party,254
E05000217,Coldharbour And New Eltham,E09000011,Greenwich,LAB,British National Party,4425
E05000217,Coldharbour And New Eltham,E09000011,Greenwich,LD,British National Party,642
E05000217,Coldharbour And New Eltham,E09000011,Greenwich,UKIP,British National Party,160
E05000218,Eltham North,E09000011,Greenwich,CON,Conservative Party,6308
E05000218,Eltham North,E09000011,Greenwich,DVP,Conservative Party,102
E05000218,Eltham North,E09000011,Greenwich,GRE,Conservative Party,406
E05000218,Eltham North,E09000011,Greenwich,LAB,Conservative Party,6372
E05000218,Eltham North,E09000011,Greenwich,LD,Conservative Party,806
E05000219,Eltham South,E09000011,Greenwich,CON,Conservative Party,5671
E05000219,Eltham South,E09000011,Greenwich,GRE,Conservative Party,354
E05000219,Eltham South,E09000011,Greenwich,LAB,Conservative Party,4302
E05000219,Eltham South,E09000011,Greenwich,LD,Conservative Party,644
E05000220,Eltham West,E09000011,Greenwich,CON,Conservative Party,2024
E05000220,Eltham West,E09000011,Greenwich,GRE,Conservative Party,324
E05000220,Eltham West,E09000011,Greenwich,LAB,Conservative Party,4850
E05000220,Eltham West,E09000011,Greenwich,LD,Conservative Party,648
E05000221,Glyndon,E09000011,Greenwich,CON,Conservative Party,1175
E05000221,Glyndon,E09000011,Greenwich,GRE,Conservative Party,406
E05000221,Glyndon,E09000011,Greenwich,LAB,Conservative Party,6779
E05000221,Glyndon,E09000011,Greenwich,LD,Conservative Party,450
E05000221,Glyndon,E09000011,Greenwich,PLM,Conservative Party,1507
E05000222,Greenwich West,E09000011,Greenwich,CON,Conservative Party,2178
E05000222,Greenwich West,E09000011,Greenwich,GRE,Conservative Party,1681
E05000222,Greenwich West,E09000011,Greenwich,LAB,Conservative Party,7751
E05000222,Greenwich West,E09000011,Greenwich,LD,Conservative Party,3763
E05000223,Kidbrooke With Hornfair,E09000011,Greenwich,CON,Conservative Party,2315
E05000223,Kidbrooke With Hornfair,E09000011,Greenwich,GRE,Conservative Party,462
E05000223,Kidbrooke With Hornfair,E09000011,Greenwich,LAB,Conservative Party,5861
E05000223,Kidbrooke With Hornfair,E09000011,Greenwich,LD,Conservative Party,778
E05000223,Kidbrooke With Hornfair,E09000011,Greenwich,UKIP,Conservative Party,234
E05000224,Middle Park And Sutcliffe,E09000011,Greenwich,CON,Conservative Party,2464
E05000224,Middle Park And Sutcliffe,E09000011,Greenwich,GRE,Conservative Party,327
E05000224,Middle Park And Sutcliffe,E09000011,Greenwich,LAB,Conservative Party,5977
